Terrain Entity Table (1345)
-------------------------------------
DIR      |Sup Elev  |Grade   |Curve  
102.2000           |0.4453                  
102.2500           |0.4498                  
102.3000           |0.4452                  
102.3500           |0.4497                  
102.4000           |0.4661                  
102.4500           |0.4813                  
102.5000           |0.4942                  
102.5500           |0.4887                  
102.6000           |0.4766                  
102.6500           |0.4510                  
102.7000           |0.4225                  
102.7500           |0.3898                  
102.8000           |0.3544                  
102.8500           |0.3025                  
102.9000           |0.2535                  
102.9500           |0.2176                  
103.0000           |0.1615                  
103.0500           |0.1071                  
103.1000           |0.0563                  
103.1500           |0.0275                  
103.2000           |-0.0110                 
103.2500           |-0.0411                 
103.3000           |-0.0898                 
103.3500           |-0.1191                 
103.4000           |-0.1422                 
103.4500           |-0.1645                 
103.5000           |-0.1887                 
103.5500           |-0.2046                 
103.6000           |-0.2354                 
103.6500           |-0.2648                 
103.7000           |-0.2717                 
103.7500           |-0.2770                 
103.8000           |-0.2735                 
103.8500           |-0.2920                 
103.9000           |-0.3015                 
103.9500           |-0.3249                 
104.0000           |-0.3475                 
104.0500           |-0.3537                 
104.1000           |-0.3468                 
104.1500           |-0.3588                 
104.2000           |-0.3701                 
104.2500           |-0.3778                 
104.3000           |-0.3787                 
104.3500           |-0.3800                 
104.4000           |-0.3881                 
104.4500           |-0.3705                 
104.5000           |-0.3347                 
104.5500           |-0.3084                 
104.6000           |-0.2957                 
104.6500           |-0.2954                 
104.7000           |-0.2805                 
104.7500           |-0.2665                 
104.8000           |-0.2370                 
104.8500           |-0.2215                 
104.9000           |-0.2137                 
104.9500           |-0.2029                 
105.0000           |-0.1833                 
105.0500           |-0.1543                 
105.1000           |-0.1239                 
105.1500           |-0.1017                 
105.2000           |-0.0844                 
105.2500           |-0.0623                 
105.3000           |-0.0626                 
105.3500           |-0.0647                 
105.4000           |-0.0657                 
105.4500           |-0.0453                 
105.5000           |-0.0347                 
105.5500           |-0.0266                 
105.6000           |-0.0074                 
105.6500           |0.0149                  
105.7000           |0.0193                  
105.7500           |0.0375                  
105.8000           |0.0428                  
105.8500           |0.0486                  
105.9000           |0.0476                  
105.9500           |0.0486                  
106.0000           |0.0349                  
106.0500           |0.0156                  
106.1000           |0.0088                  
106.1500           |0.0025                  
106.2000           |0.0079                  
106.2500           |-0.0037                 
106.3000           |-0.0178                 
106.3500           |-0.0321                 
106.4000           |-0.0308                 
106.4500           |-0.0365                 
106.5000           |-0.0391                 
106.5500           |-0.0515                 
106.6000           |-0.0391                 
106.6500           |-0.0358                 
106.7000           |-0.0281                 
106.7500           |-0.0283                 
106.8000           |-0.0171                 
106.8500           |-0.0028                 
106.9000           |0.0019                  
106.9500           |0.0055                  
107.0000           |0.0139                  
107.0500           |0.0251                  
107.1000           |0.0196                  
107.1500           |0.0246                  
107.2000           |0.0246                  
107.2500           |0.0292                  
107.3000           |0.0267                  
107.3500           |0.0407                  
107.4000           |0.0460                  
107.4500           |0.0498                  
107.5000           |0.0637                  
107.5500           |0.0756                  
107.6000           |0.0897                  
107.6500           |0.1020                  
107.7000           |0.1188                  
107.7500           |0.1243                  
107.8000           |0.1291                  
107.8500           |0.1325                  
107.9000           |0.1349                  
107.9500           |0.1322                  
108.0000           |0.1334                  
108.0500           |0.1351                  
108.1000           |0.1407                  
108.1500           |0.1393                  
108.2000           |0.1355                  
108.2500           |0.1350                  
108.3000           |0.1391                  
108.3500           |0.1431                  
108.4000           |0.1445                  
108.4500           |0.1503                  
108.5000           |0.1367                  
108.5500           |0.1277                  
108.6000           |0.1212                  
108.6500           |0.1145                  
108.7000           |0.1004                  
108.7500           |0.0796                  
108.8000           |0.0630                  
108.8500           |0.0382                  
108.9000           |0.0219                  
108.9500           |-0.0013                 
109.0000           |-0.0356                 
109.0500           |-0.0618                 
109.1000           |-0.0787                 
109.1500           |-0.0956                 
109.2000           |-0.0888                 
109.2500           |-0.0808                 
109.3000           |-0.0696                 
109.3500           |-0.0728                 
109.4000           |-0.0592                 
109.4500           |-0.0302                 
109.5000           |-0.0167                 
109.5500           |0.0138                  
109.6000           |0.0461                  
109.6500           |0.0758                  
109.7000           |0.0673                  
109.7500           |0.0562                  
109.8000           |0.0564                  
109.8500           |0.0571                  
109.9000           |0.0382                  
109.9500           |0.0401                  
110.0000           |0.0294                  
110.0500           |0.0001                  
110.1000           |-0.0194                 
110.1500           |-0.0189                 
110.2000           |-0.0121                 
110.2500           |-0.0367                 
110.3000           |-0.0406                 
110.3500           |-0.0479                 
110.4000           |-0.0647                 
110.4500           |-0.0723                 
110.5000           |-0.0442                 
110.5500           |-0.0224                 
110.6000           |-0.0228                 
110.6500           |-0.0465                 
110.7000           |-0.0561                 
110.7500           |-0.0560                 
110.8000           |-0.0539                 
110.8500           |-0.0318                 
110.9000           |-0.0179                 
110.9500           |-0.0129                 
111.0000           |-0.0142                 
111.0500           |-0.0264                 
111.1000           |-0.0342                 
111.1500           |-0.0359                 
111.2000           |-0.0292                 
111.2500           |-0.0263                 
111.3000           |-0.0359                 
111.3500           |-0.0320                 
111.4000           |-0.0294                 
111.4500           |-0.0316                 
111.5000           |-0.0233                 
111.5500           |-0.0143                 
111.6000           |-0.0217                 
111.6500           |-0.0283                 
111.7000           |-0.0271                 
111.7500           |-0.0195                 
111.8000           |-0.0194                 
111.8500           |-0.0124                 
111.9000           |-0.0072                 
111.9500           |-0.0110                 
112.0000           |-0.0094                 
112.0500           |0.0012                  
112.1000           |0.0172                  
112.1500           |0.0332                  
112.2000           |0.0362                  
112.2500           |0.0341                  
112.3000           |0.0388                  
112.3500           |0.0336                  
112.4000           |0.0326                  
112.4500           |0.0265                  
112.5000           |0.0096                  
112.5500           |0.0156                  
112.6000           |0.0349                  
112.6500           |0.0290                  
112.7000           |0.0226                  
112.7500           |0.0158                  
112.8000           |0.0250                  
112.8500           |0.0275                  
112.9000           |0.0189                  
112.9500           |0.0278                  
113.0000           |0.0317                  
113.0500           |0.0356                  
113.1000           |0.0426                  
113.1500           |0.0443                  
113.2000           |0.0403                  
113.2500           |0.0354                  
113.3000           |0.0388                  
113.3500           |0.0561                  
113.4000           |0.0521                  
113.4500           |0.0568                  
113.5000           |0.0695                  
113.5500           |0.0784                  
113.6000           |0.0743                  
113.6500           |0.0667                  
113.7000           |0.0779                  
113.7500           |0.0622                  
113.8000           |0.0576                  
113.8500           |0.0684                  
113.9000           |0.0800                  
113.9500           |0.0751                  
114.0000           |0.0747                  
114.0500           |0.0769                  
114.1000           |0.0915                  
114.1500           |0.1081                  
114.2000           |0.0931                  
114.2500           |0.0912                  
114.3000           |0.0924                  
114.3500           |0.0926                  
114.4000           |0.0896                  
114.4500           |0.0954                  
114.5000           |0.0992                  
114.5500           |0.0967                  
114.6000           |0.0767                  
114.6500           |0.0636                  
114.7000           |0.0571                  
114.7500           |0.0534                  
114.8000           |0.0575                  
114.8500           |0.0653                  
114.9000           |0.0689                  
114.9500           |0.0359                  
115.0000           |0.0037                  
115.0500           |0.0050                  
115.1000           |0.0098                  
115.1500           |0.0093                  
115.2000           |0.0205                  
115.2500           |0.0235                  
115.3000           |0.0172                  
115.3500           |0.0064                  
115.4000           |0.0320                  
115.4500           |0.0464                  
115.5000           |0.0544                  
115.5500           |0.0573                  
115.6000           |0.0583                  
115.6500           |0.0446                  
115.7000           |0.0253                  
115.7500           |0.0457                  
115.8000           |0.0957                  
115.8500           |0.1051                  
115.9000           |0.0925                  
115.9500           |0.0999                  
116.0000           |0.0896                  
116.0500           |0.0690                  
116.1000           |0.0560                  
116.1500           |0.0927                  
116.2000           |0.1061                  
116.2500           |0.0906                  
116.3000           |0.0663                  
116.3500           |0.0532                  
116.4000           |0.0374                  
116.4500           |0.0451                  
116.5000           |0.0605                  
116.5500           |0.0414                  
116.6000           |0.0189                  
116.6500           |0.0085                  
116.7000           |0.0255                  
116.7500           |0.0187                  
116.8000           |0.0084                  
116.8500           |0.0167                  
116.9000           |0.0407                  
116.9500           |0.0212                  
117.0000           |-0.0129                 
117.0500           |-0.0159                 
117.1000           |-0.0108                 
117.1500           |-0.0114                 
117.2000           |-0.0146                 
117.2500           |-0.0165                 
117.3000           |-0.0393                 
117.3500           |-0.0564                 
117.4000           |-0.0618                 
117.4500           |-0.0568                 
117.5000           |-0.0529                 
117.5500           |-0.0491                 
117.6000           |-0.0435                 
117.6500           |-0.0543                 
117.7000           |-0.0802                 
117.7500           |-0.0882                 
117.8000           |-0.0363                 
117.8500           |-0.0276                 
117.9000           |-0.0269                 
117.9500           |-0.0132                 
118.0000           |0.0052                  
118.0500           |0.0218                  
118.1000           |0.0332                  
118.1500           |0.0692                  
118.2000           |0.0943                  
118.2500           |0.1109                  
118.3000           |0.1114                  
118.3500           |0.0951                  
118.4000           |0.0651                  
118.4500           |0.0904                  
118.5000           |0.1098                  
118.5500           |0.1317                  
118.6000           |0.1214                  
118.6500           |0.1131                  
118.7000           |0.1165                  
118.7500           |0.0950                  
118.8000           |0.0806                  
118.8500           |0.0878                  
118.9000           |0.1086                  
118.9500           |0.0988                  
119.0000           |0.0859                  
119.0500           |0.0762                  
119.1000           |0.0866                  
119.1500           |0.0879                  
119.2000           |0.1085                  
119.2500           |0.1061                  
119.3000           |0.1014                  
119.3500           |0.1053                  
119.4000           |0.0895                  
119.4500           |0.0836                  
119.5000           |0.0778                  
119.5500           |0.0872                  
119.6000           |0.0896                  
119.6500           |0.0974                  
119.7000           |0.0866                  
119.7500           |0.0600                  
119.8000           |0.0640                  
119.8500           |0.0616                  
119.9000           |0.0620                  
119.9500           |0.0856                  
120.0000           |0.0916                  
120.0500           |0.0632                  
120.1000           |0.0383                  
120.1500           |0.0436                  
120.2000           |0.0627                  
120.2500           |0.0460                  
120.3000           |0.0366                  
120.3500           |0.0294                  
120.4000           |0.0145                  
120.4500           |0.0044                  
120.5000           |0.0127                  
120.5500           |0.0261                  
120.6000           |0.0321                  
120.6500           |0.0313                  
120.7000           |0.0350                  
120.7500           |0.0263                  
120.8000           |-0.0009                 
120.8500           |0.0181                  
120.9000           |0.0424                  
120.9500           |0.0443                  
121.0000           |0.0171                  
121.0500           |0.0127                  
121.1000           |0.0137                  
121.1500           |0.0021                  
121.2000           |0.0223                  
121.2500           |0.0553                  
121.3000           |0.0615                  
121.3500           |0.0591                  
121.4000           |0.0513                  
121.4500           |0.0677                  
121.5000           |0.0779                  
121.5500           |0.0620                  
121.6000           |0.0570                  
121.6500           |0.0522                  
121.7000           |0.0458                  
121.7500           |0.0460                  
121.8000           |0.0340                  
121.8500           |0.0265                  
121.9000           |0.0088                  
121.9500           |0.0003                  
122.0000           |-0.0138                 
122.0500           |-0.0263                 
122.1000           |-0.0254                 
122.1500           |-0.0225                 
122.2000           |-0.0038                 
122.2500           |0.0109                  
122.3000           |0.0084                  
122.3500           |0.0144                  
122.4000           |0.0389                  
122.4500           |0.0474                  
122.5000           |0.0499                  
122.5500           |0.0692                  
122.6000           |0.0880                  
122.6500           |0.0947                  
122.7000           |0.0984                  
122.7500           |0.1067                  
122.8000           |0.1029                  
122.8500           |0.0915                  
122.9000           |0.0844                  
122.9500           |0.0792                  
123.0000           |0.0713                  
123.0500           |0.0745                  
123.1000           |0.0874                  
123.1500           |0.0834                  
123.2000           |0.0662                  
123.2500           |0.0410                  
123.3000           |0.0329                  
123.3500           |0.0229                  
123.4000           |0.0239                  
123.4500           |0.0333                  
123.5000           |0.0367                  
123.5500           |0.0209                  
123.6000           |0.0203                  
123.6500           |0.0241                  
123.7000           |0.0391                  
123.7500           |0.0530                  
123.8000           |0.0710                  
123.8500           |0.0897                  
123.9000           |0.1014                  
123.9500           |0.1343                  
124.0000           |0.1450                  
124.0500           |0.1499                  
124.1000           |0.1438                  
124.1500           |0.1766                  
124.2000           |0.1934                  
124.2500           |0.2064                  
124.3000           |0.2120                  
124.3500           |0.2266                  
124.4000           |0.2349                  
124.4500           |0.2447                  
124.5000           |0.2524                  
124.5500           |0.2509                  
124.6000           |0.2629                  
124.6500           |0.2990                  
124.7000           |0.3463                  
124.7500           |0.3628                  
124.8000           |0.3735                  
124.8500           |0.3719                  
124.9000           |0.3735                  
124.9500           |0.3558                  
125.0000           |0.3462                  
125.0500           |0.3023                  
125.1000           |0.2550                  
125.1500           |0.2131                  
125.2000           |0.1645                  
125.2500           |0.1442                  
125.3000           |0.1101                  
125.3500           |0.0913                  
125.4000           |0.0648                  
125.4500           |0.0285                  
125.5000           |0.0195                  
125.5500           |0.0164                  
125.6000           |0.0090                  
125.6500           |0.0019                  
125.7000           |0.0164                  
125.7500           |0.0696                  
125.8000           |0.0948                  
125.8500           |0.0888                  
125.9000           |0.1114                  
125.9500           |0.1224                  
126.0000           |0.1137                  
126.0500           |0.0815                  
126.1000           |0.0443                  
126.1500           |0.0074                  
126.2000           |-0.0423                 
126.2500           |-0.0572                 
126.3000           |-0.0745                 
126.3500           |-0.1298                 
126.4000           |-0.1801                 
126.4500           |-0.1961                 
126.5000           |-0.2252                 
126.5500           |-0.2379                 
126.6000           |-0.2515                 
126.6500           |-0.2288                 
126.7000           |-0.2277                 
126.7500           |-0.2457                 
126.8000           |-0.2147                 
126.8500           |-0.1761                 
126.9000           |-0.1652                 
126.9500           |-0.1610                 
127.0000           |-0.1264                 
127.0500           |-0.0949                 
127.1000           |-0.0865                 
127.1500           |-0.0889                 
127.2000           |-0.0773                 
127.2500           |-0.0848                 
127.3000           |-0.0718                 
127.3500           |-0.0766                 
127.4000           |-0.0829                 
127.4500           |-0.0784                 
127.5000           |-0.0664                 
127.5500           |-0.0515                 
127.6000           |-0.0459                 
127.6500           |-0.0599                 
127.7000           |-0.0696                 
127.7500           |-0.0761                 
127.8000           |-0.0661                 
127.8500           |-0.0402                 
127.9000           |-0.0004                 
127.9500           |0.0350                  
128.0000           |0.0750                  
128.0500           |0.1236                  
128.1000           |0.1570                  
128.1500           |0.1513                  
128.2000           |0.1335                  
128.2500           |0.1059                  
128.3000           |0.0732                  
128.3500           |0.0576                  
128.4000           |0.0336                  
128.4500           |0.0204                  
128.5000           |0.0161                  
128.5500           |0.0196                  
128.6000           |0.0156                  
128.6500           |0.0055                  
128.7000           |-0.0033                 
128.7500           |-0.0034                 
128.8000           |-0.0239                 
128.8500           |-0.0385                 
128.9000           |-0.0453                 
128.9500           |-0.0502                 
129.0000           |-0.0404                 
129.0500           |-0.0253                 
129.1000           |-0.0026                 
129.1500           |0.0201                  
129.2000           |0.0389                  
129.2500           |0.0745                  
129.3000           |0.1130                  
129.3500           |0.1456                  
129.4000           |0.1596                  
129.4500           |0.1541                  
129.5000           |0.1480                  
129.5500           |0.1388                  
129.6000           |0.1558                  
129.6500           |0.1777                  
129.7000           |0.1981                  
129.7500           |0.2243                  
129.8000           |0.2557                  
129.8500           |0.2778                  
129.9000           |0.3010                  
129.9500           |0.3172                  
130.0000           |0.3363                  
130.0500           |0.3461                  
130.1000           |0.3467                  
130.1500           |0.3365                  
130.2000           |0.3301                  
130.2500           |0.3359                  
130.3000           |0.3297                  
130.3500           |0.3116                  
130.4000           |0.2917                  
130.4500           |0.2446                  
130.5000           |0.2071                  
130.5500           |0.1851                  
130.6000           |0.1666                  
130.6500           |0.1366                  
130.7000           |0.0897                  
130.7500           |0.0499                  
130.8000           |-0.0018                 
130.8500           |-0.0381                 
130.9000           |-0.0647                 
130.9500           |-0.0742                 
131.0000           |-0.0893                 
131.0500           |-0.0945                 
131.1000           |-0.1051                 
131.1500           |-0.1153                 
131.2000           |-0.1285                 
131.2500           |-0.1351                 
131.3000           |-0.1368                 
131.3500           |-0.1358                 
131.4000           |-0.1664                 
131.4500           |-0.1825                 
131.5000           |-0.1928                 
131.5500           |-0.2173                 
131.6000           |-0.2228                 
131.6500           |-0.2379                 
131.7000           |-0.2456                 
131.7500           |-0.2606                 
131.8000           |-0.2499                 
131.8500           |-0.2401                 
131.9000           |-0.2293                 
131.9500           |-0.2102                 
132.0000           |-0.1858                 
132.0500           |-0.1794                 
132.1000           |-0.1557                 
132.1500           |-0.1450                 
132.2000           |-0.1163                 
132.2500           |-0.0906                 
132.3000           |-0.0857                 
132.3500           |-0.0721                 
132.4000           |-0.0555                 
132.4500           |-0.0457                 
132.5000           |-0.0486                 
132.5500           |-0.0509                 
132.6000           |-0.0456                 
132.6500           |-0.0432                 
132.7000           |-0.0504                 
132.7500           |-0.0528                 
132.8000           |-0.0561                 
132.8500           |-0.0461                 
132.9000           |-0.0386                 
132.9500           |-0.0349                 
133.0000           |-0.0237                 
133.0500           |-0.0119                 
133.1000           |-0.0043                 
133.1500           |0.0032                  
133.2000           |-0.0015                 
133.2500           |-0.0031                 
133.3000           |0.0104                  
133.3500           |0.0211                  
133.4000           |0.0111                  
133.4500           |0.0184                  
133.5000           |0.0463                  
133.5500           |0.0638                  
133.6000           |0.0681                  
133.6500           |0.0661                  
133.7000           |0.0648                  
133.7500           |0.0482                  
133.8000           |0.0495                  
133.8500           |0.0514                  
133.9000           |0.0428                  
133.9500           |0.0354                  
134.0000           |0.0482                  
134.0500           |0.0568                  
134.1000           |0.0574                  
134.1500           |0.0577                  
134.2000           |0.0682                  
134.2500           |0.0757                  
134.3000           |0.0621                  
134.3500           |0.0564                  
134.4000           |0.0559                  
134.4500           |0.0566                  
134.5000           |0.0426                  
134.5500           |0.0566                  
134.6000           |0.0683                  
134.6500           |0.0703                  
134.7000           |0.0696                  
134.7500           |0.0911                  
134.8000           |0.0867                  
134.8500           |0.0704                  
134.9000           |0.0723                  
134.9500           |0.0507                  
135.0000           |0.0201                  
135.0500           |-0.0086                 
135.1000           |-0.0205                 
135.1500           |-0.0334                 
135.2000           |-0.0426                 
135.2500           |-0.0401                 
135.3000           |-0.0340                 
135.3500           |-0.0281                 
135.4000           |-0.0299                 
135.4500           |-0.0270                 
135.5000           |-0.0217                 
135.5500           |-0.0211                 
135.6000           |-0.0312                 
135.6500           |-0.0309                 
135.7000           |-0.0090                 
135.7500           |0.0088                  
135.8000           |0.0270                  
135.8500           |0.0384                  
135.9000           |0.0520                  
135.9500           |0.0571                  
136.0000           |0.0517                  
136.0500           |0.0517                  
136.1000           |0.0404                  
136.1500           |0.0271                  
136.2000           |0.0260                  
136.2500           |0.0335                  
136.3000           |0.0373                  
136.3500           |0.0300                  
136.4000           |0.0307                  
136.4500           |0.0430                  
136.5000           |0.0429                  
136.5500           |0.0439                  
136.6000           |0.0464                  
136.6500           |0.0373                  
136.7000           |0.0077                  
136.7500           |-0.0060                 
136.8000           |0.0006                  
136.8500           |-0.0066                 
136.9000           |-0.0259                 
136.9500           |-0.0309                 
137.0000           |-0.0194                 
137.0500           |-0.0133                 
137.1000           |-0.0152                 
137.1500           |-0.0066                 
137.2000           |0.0108                  
137.2500           |0.0151                  
137.3000           |0.0283                  
137.3500           |0.0371                  
137.4000           |0.0324                  
137.4500           |0.0337                  
137.5000           |0.0561                  
137.5500           |0.0783                  
137.6000           |0.0836                  
137.6500           |0.0907                  
137.7000           |0.0888                  
137.7500           |0.0804                  
137.8000           |0.0624                  
137.8500           |0.0486                  
137.9000           |0.0335                  
137.9500           |0.0193                  
138.0000           |0.0051                  
138.0500           |0.0106                  
138.1000           |0.0333                  
138.1500           |0.0261                  
138.2000           |0.0293                  
138.2500           |0.0348                  
138.3000           |0.0375                  
138.3500           |0.0325                  
138.4000           |0.0175                  
138.4500           |0.0115                  
138.5000           |-0.0004                 
138.5500           |0.0395                  
138.6000           |0.0759                  
138.6500           |0.0840                  
138.7000           |0.0807                  
138.7500           |0.1012                  
138.8000           |0.1283                  
138.8500           |0.1565                  
138.9000           |0.1764                  
138.9500           |0.2071                  
139.0000           |0.2274                  
139.0500           |0.2394                  
139.1000           |0.2547                  
139.1500           |0.2574                  
139.2000           |0.2912                  
139.2500           |0.3106                  
139.3000           |0.3510                  
139.3500           |0.3715                  
139.4000           |0.3673                  
139.4500           |0.3824                  
139.5000           |0.3951                  
139.5500           |0.4039                  
139.6000           |0.4158                  
139.6500           |0.4362                  
139.7000           |0.4474                  
139.7500           |0.4330                  
139.8000           |0.4414                  
139.8500           |0.4726                  
139.9000           |0.4903                  
139.9500           |0.4739                  
140.0000           |0.4178                  
140.0500           |0.3662                  
140.1000           |0.3181                  
140.1500           |0.2687                  
140.2000           |0.2280                  
140.2500           |0.1830                  
140.3000           |0.1332                  
140.3500           |0.0868                  
140.4000           |0.0490                  
140.4500           |0.0048                  
140.5000           |-0.0502                 
140.5500           |-0.0784                 
140.6000           |-0.1004                 
140.6500           |-0.1519                 
140.7000           |-0.2133                 
140.7500           |-0.2455                 
140.8000           |-0.2620                 
140.8500           |-0.2693                 
140.9000           |-0.2768                 
140.9500           |-0.2918                 
141.0000           |-0.3215                 
141.0500           |-0.3746                 
141.1000           |-0.3898                 
141.1500           |-0.3828                 
141.2000           |-0.3753                 
141.2500           |-0.3559                 
141.3000           |-0.3475                 
141.3500           |-0.3342                 
141.4000           |-0.3171                 
141.4500           |-0.2569                 
141.5000           |-0.1777                 
141.5500           |-0.1376                 
141.6000           |-0.1028                 
141.6500           |-0.0527                 
141.7000           |-0.0404                 
141.7500           |-0.0247                 
141.8000           |-0.0100                 
141.8500           |0.0158                  
141.9000           |0.0114                  
141.9500           |-0.0039                 
142.0000           |-0.0020                 
142.0500           |0.0057                  
142.1000           |0.0336                  
142.1500           |0.0789                  
142.2000           |0.1245                  
142.2500           |0.1281                  
142.3000           |0.1335                  
142.3500           |0.1488                  
142.4000           |0.1786                  
142.4500           |0.1051                  
142.5000           |0.0596                  
142.5500           |0.0923                  
142.6000           |0.1204                  
142.6500           |0.1276                  
142.7000           |0.1202                  
142.7500           |0.1191                  
142.8000           |0.0950                  
142.8500           |0.0770                  
142.9000           |0.0794                  
142.9500           |0.0590                  
143.0000           |-0.0348                 
143.0500           |-0.0720                 
143.1000           |-0.0741                 
143.1500           |-0.1062                 
143.2000           |-0.1304                 
143.2500           |-0.1250                 
143.3000           |-0.0765                 
143.3500           |-0.0758                 
143.4000           |-0.0916                 
143.4500           |-0.0816                 
143.5000           |-0.0664                 
143.5500           |-0.0915                 
143.6000           |-0.0843                 
143.6500           |-0.0654                 
143.7000           |-0.0620                 
143.7500           |-0.1073                 
143.8000           |-0.1335                 
143.8500           |-0.1138                 
143.9000           |-0.1025                 
143.9500           |-0.0504                 
144.0000           |-0.0354                 
144.0500           |-0.0383                 
144.1000           |-0.0605                 
144.1500           |-0.0611                 
144.2000           |-0.0551                 
144.2500           |-0.0792                 
144.3000           |-0.1037                 
144.3500           |-0.1033                 
144.4000           |-0.0828                 
144.4500           |-0.0671                 
144.5000           |-0.0541                 
144.5500           |-0.0647                 
144.6000           |-0.0653                 
144.6500           |-0.0599                 
144.7000           |-0.0455                 
144.7500           |-0.0474                 
144.8000           |-0.0405                 
144.8500           |-0.0241                 
144.9000           |-0.0252                 
144.9500           |-0.0382                 
145.0000           |-0.0627                 
145.0500           |-0.0203                 
145.1000           |-0.0012                 
145.1500           |-0.0572                 
145.2000           |-0.1288                 
145.2500           |-0.1366                 
145.3000           |-0.1435                 
145.3500           |-0.1469                 
145.4000           |-0.1378                 
145.4500           |-0.1198                 
145.5000           |-0.1369                 
145.5500           |-0.1639                 
145.6000           |-0.1520                 
145.6500           |-0.1467                 
145.7000           |-0.1462                 
145.7500           |-0.1445                 
145.8000           |-0.1289                 
145.8500           |-0.1572                 
145.9000           |-0.1816                 
145.9500           |-0.1696                 
146.0000           |-0.1542                 
146.0500           |-0.1849                 
146.1000           |-0.2306                 
146.1500           |-0.2362                 
146.2000           |-0.2733                 
146.2500           |-0.3142                 
146.3000           |-0.3301                 
146.3500           |-0.2831                 
146.4000           |-0.2590                 
146.4500           |-0.2602                 
146.5000           |-0.2657                 
146.5500           |-0.2443                 
146.6000           |-0.2020                 
146.6500           |-0.1584                 
146.7000           |-0.1071                 
146.7500           |-0.0651                 
146.8000           |-0.0197                 
146.8500           |-0.0134                 
146.9000           |0.0096                  
146.9500           |0.0373                  
147.0000           |0.0689                  
147.0500           |0.0828                  
147.1000           |0.1071                  
147.1500           |0.1326                  
147.2000           |0.1535                  
147.2500           |0.1316                  
147.3000           |0.1098                  
147.3500           |0.0894                  
147.4000           |0.0424                  
147.4500           |0.0161                  
147.5000           |0.0031                  
147.5500           |0.0012                  
147.6000           |-0.0073                 
147.6500           |-0.0054                 
147.7000           |0.0034                  
147.7500           |0.0000                  
147.8000           |-0.0272                 
147.8500           |-0.0357                 
147.9000           |-0.0448                 
147.9500           |-0.0634                 
148.0000           |-0.0922                 
148.0500           |-0.0931                 
148.1000           |-0.0994                 
148.1500           |-0.1140                 
148.2000           |-0.1099                 
148.2500           |-0.0773                 
148.3000           |-0.0645                 
148.3500           |-0.0697                 
148.4000           |-0.0670                 
148.4500           |-0.0543                 
148.5000           |-0.0345                 
148.5500           |-0.0391                 
148.6000           |-0.0342                 
148.6500           |-0.0604                 
148.7000           |-0.0951                 
148.7500           |-0.1306                 
148.8000           |-0.1293                 
148.8500           |-0.1279                 
148.9000           |-0.1305                 
148.9500           |-0.1340                 
149.0000           |-0.1509                 
149.0500           |-0.1739                 
149.1000           |-0.1633                 
149.1500           |-0.1491                 
149.2000           |-0.1445                 
149.2500           |-0.1137                 
149.3000           |-0.0919                 
149.3500           |-0.0782                 
149.4000           |-0.0802                 
149.4500           |-0.0603                 
149.5000           |-0.0339                 
149.5500           |-0.0117                 
149.6000           |0.0060                  
149.6500           |0.0085                  
149.7000           |-0.0190                 
149.7500           |-0.0356                 
149.8000           |-0.0362                 
149.8500           |-0.0300                 
149.9000           |-0.0422                 
149.9500           |-0.0702                 
150.0000           |-0.0858                 


Speed Limit Entity Table (47)
---------------------------------------
DIR      |Civil SpdLim  |Civil SpdLim Type  |Oper SpdLim  |Oper SpdLim Src  |Eff SpdLim 
--------------------------------------------------------------------------------------------------
0.0000   |10.0          |2: WHOLE_TRAIN     |10.0         |3: CIVIL         |10.0       
0.0002   |10.0          |3: HEAD_END_ONLY   |10.0         |3: CIVIL         |10.0       
0.2301   |25.0          |3: HEAD_END_ONLY   |25.0         |3: CIVIL         |10.0       
1.4773   |25.0          |3: HEAD_END_ONLY   |25.0         |3: CIVIL         |25.0       
1.5223   |25.0          |2: WHOLE_TRAIN     |25.0         |3: CIVIL         |25.0       
1.5842   |40.0          |2: WHOLE_TRAIN     |40.0         |3: CIVIL         |25.0       
3.0614   |40.0          |2: WHOLE_TRAIN     |40.0         |3: CIVIL         |40.0       
3.2202   |50.0          |2: WHOLE_TRAIN     |50.0         |3: CIVIL         |40.0       
